idpozo,fecha_data,anio,mes,areayacimiento,prod_pet,prod_gas,prod_agua,tipo_de_recurso
146436,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
124156,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
123405,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,132.46,2.16,240.81,CONVENCIONAL
146506,2022-07-31,2022,7,REPRESA LARGA,0.0,0.0,0.0,CONVENCIONAL
124208,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124185,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
124175,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
123291,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
124169,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
123223,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
124173,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
124181,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
124179,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
146521,2022-07-31,2022,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123222,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
124180,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
146509,2022-07-31,2022,7,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
123186,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
124207,2022-07-31,2022,7,VACAS MUERTAS,52.89,0.26,1100.29,CONVENCIONAL
146515,2022-07-31,2022,7,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
124201,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
123184,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
124197,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
146523,2022-07-31,2022,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123214,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
124199,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
123202,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
124205,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
123206,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
124202,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
123290,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
124203,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
146609,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
123259,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
124370,2022-07-31,2022,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
123228,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
124324,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
123226,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,39.98,0.54,1618.54,CONVENCIONAL
124273,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
123255,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
124240,2022-07-31,2022,7,PUNTA DE LAS BARDAS,75.62,3.27,1706.72,CONVENCIONAL
146608,2022-07-31,2022,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
123242,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
124235,2022-07-31,2022,7,PUNTA DE LAS BARDAS,76.25,3.31,1801.23,CONVENCIONAL
123250,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
124222,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
123289,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
124223,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
123272,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
124272,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
123266,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
124264,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
123267,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
124241,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
146752,2022-07-31,2022,7,VIZCACHERAS,29.13,3.28,923.33,CONVENCIONAL
123286,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
124258,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
123275,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
124269,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
123280,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
124266,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124267,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124366,2022-07-31,2022,7,PUNTA DE LAS BARDAS,26.68,0.1,413.64,CONVENCIONAL
124323,2022-07-31,2022,7,PUNTA DE LAS BARDAS,78.22,0.29,2734.82,CONVENCIONAL
123296,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
124287,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124280,2022-07-31,2022,7,PUNTA DE LAS BARDAS,70.13,0.32,3023.19,CONVENCIONAL
124276,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124286,2022-07-31,2022,7,PUNTA DE LAS BARDAS,85.72,0.23,2225.75,CONVENCIONAL
123309,2022-07-31,2022,7,VIZCACHERAS,77.82,8.75,11931.81,CONVENCIONAL
124282,2022-07-31,2022,7,PUNTA DE LAS BARDAS,69.91,0.25,3207.0,CONVENCIONAL
123307,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
124283,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124333,2022-07-31,2022,7,PUNTA DE LAS BARDAS,8.77,0.38,178.48,CONVENCIONAL
124319,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
146955,2022-07-31,2022,7,BARRANCAS SUR,29.36,6.96,125.41,CONVENCIONAL
124300,2022-07-31,2022,7,PUNTA DE LAS BARDAS,58.03,2.51,820.67,CONVENCIONAL
146957,2022-07-31,2022,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
124289,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124311,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124304,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124307,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124364,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124394,2022-07-31,2022,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124523,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124379,2022-07-31,2022,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124393,2022-07-31,2022,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124392,2022-07-31,2022,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124384,2022-07-31,2022,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124389,2022-07-31,2022,7,LA VENTANA,60.4,2.15,143.6,CONVENCIONAL
124341,2022-07-31,2022,7,PUNTA DE LAS BARDAS,46.0,2.09,2732.41,CONVENCIONAL
124385,2022-07-31,2022,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124388,2022-07-31,2022,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124517,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124467,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124361,2022-07-31,2022,7,PUNTA DE LAS BARDAS,291.16,12.56,1453.72,CONVENCIONAL
124442,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124417,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124402,2022-07-31,2022,7,LA VENTANA NORTE,73.19,2.51,3659.81,CONVENCIONAL
124404,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124439,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124337,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124425,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124430,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124466,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124335,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124448,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124445,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124356,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124447,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124348,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124460,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124342,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124449,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124455,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124347,2022-07-31,2022,7,PUNTA DE LAS BARDAS,30.2,1.31,4468.34,CONVENCIONAL
124514,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124344,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124483,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124409,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124470,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124468,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124355,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124469,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124350,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124480,2022-07-31,2022,7,PUNTA DE LAS BARDAS,70.16,0.26,2467.72,CONVENCIONAL
137727,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
124473,2022-07-31,2022,7,PUNTA DE LAS BARDAS,92.8,0.34,807.12,CONVENCIONAL
137466,2022-07-31,2022,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
124354,2022-07-31,2022,7,PUNTA DE LAS BARDAS,75.75,3.26,1467.74,CONVENCIONAL
124479,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
137465,2022-07-31,2022,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
124512,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124502,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124487,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
146408,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
124490,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
146349,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
124507,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
123403,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,111.09,2.29,169.75,CONVENCIONAL
124504,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124505,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
146344,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
146306,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
146286,2022-07-31,2022,7,GRAN BAJADA BLANCA,0.0,0.0,0.0,CONVENCIONAL
146304,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
146291,2022-07-31,2022,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
146294,2022-07-31,2022,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
146333,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
146313,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
146307,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
137726,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
146309,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
146329,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
146319,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
146328,2022-07-31,2022,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
146407,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
146388,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
146366,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
146350,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
146364,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
146358,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
146362,2022-07-31,2022,7,VACAS MUERTAS,7.63,0.04,1033.56,CONVENCIONAL
146384,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
146367,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
146376,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
146406,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
146402,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
146397,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
146395,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
137603,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
146431,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
146409,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
137732,2022-07-31,2022,7,UGARTECHE,2.64,0.0,53.85,CONVENCIONAL
123401,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
137729,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
143715,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
144015,2022-07-31,2022,7,VIZCACHERAS,102.26,11.39,15483.16,CONVENCIONAL
146430,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
144010,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
146429,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
146410,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
146424,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
146420,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123394,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
146432,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
146440,2022-07-31,2022,7,LUNLUNTA-CARRIZAL ESTE,0.0,0.0,0.0,CONVENCIONAL
146434,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
146513,2022-07-31,2022,7,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
146510,2022-07-31,2022,7,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
123389,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
123319,2022-07-31,2022,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123344,2022-07-31,2022,7,VIZCACHERAS,46.1,4.95,2021.48,CONVENCIONAL
124374,2022-07-31,2022,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
123334,2022-07-31,2022,7,VIZCACHERAS,125.6,13.9,13264.18,CONVENCIONAL
124371,2022-07-31,2022,7,LA VENTANA,63.3,2.33,2245.96,CONVENCIONAL
123328,2022-07-31,2022,7,VIZCACHERAS,20.05,2.52,8499.08,CONVENCIONAL
123331,2022-07-31,2022,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123374,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,34.99,0.4,562.33,CONVENCIONAL
123356,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
123348,2022-07-31,2022,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123349,2022-07-31,2022,7,VIZCACHERAS,150.37,16.92,15881.78,CONVENCIONAL
123366,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
123362,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
123364,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
124536,2022-07-31,2022,7,GRAN BAJADA BLANCA,0.0,0.0,0.0,CONVENCIONAL
123480,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,107.68,3.43,306.34,CONVENCIONAL
123451,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
145699,2022-07-31,2022,7,VIZCACHERAS,86.97,9.74,11492.26,CONVENCIONAL
124551,2022-07-31,2022,7,LA VENTANA,129.25,4.26,1911.96,CONVENCIONAL
123429,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,75.58,1.16,772.58,CONVENCIONAL
123476,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
123469,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
123407,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
123423,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
123418,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
123413,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
123414,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
123448,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
123442,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
123433,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
123441,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
123436,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
123440,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,150.77,3.09,215.25,CONVENCIONAL
144248,2022-07-31,2022,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123444,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
123447,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,47.13,0.81,317.08,CONVENCIONAL
144249,2022-07-31,2022,7,VIZCACHERAS,28.6,3.24,4731.15,CONVENCIONAL
144252,2022-07-31,2022,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123468,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,77.21,1.6,640.89,CONVENCIONAL
146117,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123465,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
146131,2022-07-31,2022,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
144367,2022-07-31,2022,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
144502,2022-07-31,2022,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
123460,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
124550,2022-07-31,2022,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124548,2022-07-31,2022,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
123453,2022-07-31,2022,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
123235,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
144642,2022-07-31,2022,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123234,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
123219,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
123215,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
123071,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122988,2022-07-31,2022,7,BARRANCAS,67.1,1.07,667.25,CONVENCIONAL
122986,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122972,2022-07-31,2022,7,LUNLUNTA-CARRIZAL ESTE,0.0,0.0,0.0,CONVENCIONAL
122969,2022-07-31,2022,7,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122978,2022-07-31,2022,7,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
122973,2022-07-31,2022,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122976,2022-07-31,2022,7,BARRANCAS SUR,0.0,0.0,0.0,CONVENCIONAL
123065,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123034,2022-07-31,2022,7,BARRANCAS,127.14,2.66,449.28,CONVENCIONAL
123005,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122994,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122997,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123023,2022-07-31,2022,7,BARRANCAS,138.35,2.23,1417.26,CONVENCIONAL
123009,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123020,2022-07-31,2022,7,BARRANCAS,154.87,2.53,972.35,CONVENCIONAL
123060,2022-07-31,2022,7,BARRANCAS,68.03,1.39,568.69,CONVENCIONAL
123039,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123036,2022-07-31,2022,7,BARRANCAS,51.59,1.08,1451.02,CONVENCIONAL
123037,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123054,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123040,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123043,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123212,2022-07-31,2022,7,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
123148,2022-07-31,2022,7,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
123096,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123079,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123072,2022-07-31,2022,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
